Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Ambient Temp	Humidity	Barometric Pressure	Water Vapour Pressure	 	Water Vapour Pressure
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	 	%	cm/s	cm/s	L	L	BPM	L/min	L/min	%O2	%CO2	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	°C	%	mmHg	mmHg	s	 
0.491786629	20.89484845	0.05298225649	0.09375	-2.016745301	0.4375	20.90947788	0.02123602787	0.0625	-0.03125	2.248840094	-3.123794317	22.42990685	77.58595276	77.49834442	20.97999954	0.03999999911	#NUM!	#NUM!	0.05762767792	-0.01150201634	-0.1995918751	142.2863922	0.3607900739	0.1354166716	-0.03750000149	-0.02430555597	23.82157516	24.39999962	20	727.9639893	4.567124844	97.505	 
0.02169646882	20.98634367	0.04973149115	0.1875	-2.017030908	0.4375	20.91573206	0.02804195728	0.0625	0	2.58374095	-3.033608198	20.03338814	67.29566956	67.23078918	20.97999954	0.03999999911	#NUM!	#NUM!	0.04483413696	-0.006364137866	-0.1419484913	142.9094391	0.3386535347	0.1302083284	-0.01041666698	-0.0227272734	118.8149796	24.39999962	20	727.9639893	4.567124844	100.18	 
0.06508940458	21.04734048	0.0464807258	0.125	-2.017697327	0.4375	20.91573206	0.02185474873	0.0625	-0.03125	2.758879662	-2.928542376	22.09944725	71.6648407	71.5901413	20.97999954	0.03999999911	#NUM!	#NUM!	0.04866981506	-0.01027366705	-0.2110890895	143.3248138	0.3165169954	0.1278409064	-0.01250000019	-0.02631578967	24.88155937	24.39999962	20	727.9639893	4.567124844	103.175	 
0.2147950381	20.92534685	0.0399791951	0.1875	-2.016340689	0.4375	20.91573206	0.02989811985	-0.0625	-0.0625	2.823905468	-3.087509871	24.59016418	84.07037354	83.99128723	20.97999954	0.03999999911	#NUM!	#NUM!	0.05568504333	-0.006719918922	-0.12067727	142.4940643	0.272243917	0.137500003	-0.004464285914	-0.008333333768	30.54841042	24.39999962	20	727.9639893	4.567124844	105.89	 
0.3145987988	21.04734048	0.04322996045	0.0625	-2.016697699	0.46875	20.91885915	0.03175428241	-0.09375	0	2.793789148	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	143.3248138	0.2943804562	0.1363636404	-0.006250000093	-0.01711309515	22.96246147	24.39999962	20	727.9639893	4.567124844	108.33	 
0.01735717431	20.98634367	0.0464807258	0.09375	-2.016888105	0.375	20.97514676	0.03546660754	0	0.0625	13.10353279	-0.001424507005	7.604562759	0.0119953258	0.01199389994	20.97999954	0.03999999911	#NUM!	#NUM!	6.9523e-007	-4.2949e-007	-0.6177608371	142.9094391	0.3165169954	0.1041666642	-0.01171875	-0.005208333489	18.35344124	24.39999962	20	727.9639893	4.567124844	746.7258858	 
0.01446431316	21.04734048	0.04973149115	0.125	-2.017197513	0.40625	20.97514676	0.02309219044	0.03125	-0.03125	8.111925125	-0.001449609525	1.606855869	0.002579296008	0.002578585641	20.97999954	0.03999999911	#NUM!	#NUM!	2.1630e-007	-3.4424e-007	-1.591503024	143.3248138	0.3386535347	0.1341911703	-0.03125	-0.02624999918	21.70312691	24.39999962	20	727.9639893	4.567124844	754.6158858	n2
0.003616078291	21.04734048	0.04973149115	0.09375	-2.017268915	0.4375	20.97514676	0.01443009846	0.0625	0.0625	56.58373642	-0.001621613512	7.81758976	0.01403761841	0.01403221302	20.97999954	0.03999999911	#NUM!	#NUM!	1.4321e-006	-2.8329e-006	-1.978073955	143.3248138	0.3386535347	0.1145833358	0.006250000093	0.01250000019	23.39525414	24.39999962	20	727.9639893	4.567124844	791.9558858	n2
