Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Systolic	Diastolic	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	%O2	%CO2	cm/s	cm/s	L	L	BPM	L/min	L/min	%O2	%CO2	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	mmHg	mmHg	mmHg	s	 
-0.003693875158	20.53409669	0.07982682295	109.15625	-2.009819309	97.375	15.67143345	2.540826082	48.78125	48.3125	0.0006092729163	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.07317376137	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.6302032	0.5389284492	88.98765564	53.532341	43.64898682	83.76963043	109.1904602	60.83764648	722.1220093	268.6706848	691.6564907	 
0	20.62684893	0.06319416917	113.375	-2.001465278	97.28125	15.67143345	2.540826082	60.40625	42.46875	0.0002132513328	#NUM!	#NUM!	#NUM!	#NUM!	20.65776634	0.05986763909	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.2563934	0.4266377687	81.26779938	52.11242294	41.76356125	75.82938385	113.3820343	60.21875	722.1220093	287.8149719	694.6064907	 
0.009604074992	20.5650141	0.07982682295	111.53125	-2.027717404	97.53125	15.67143345	2.540826082	56.03125	44.5	0.001060924726	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.07650028914	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.5389284492	80.096138	51.08086014	39.29976273	75.82938385	111.5606995	60.24489212	722.1220093	278.3205872	695.3964907	 
0.008865299635	20.53409669	0.06984723068	110.78125	-2.040902969	97.4375	15.67143345	2.540826082	57.9375	44.84375	0.0006807668833	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.05986763909	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.6302032	0.4715540409	80.43730927	51.03901291	40.32617188	75.82938385	110.7832413	59.90114212	722.1220093	272.700531	696.1814907	 
0.01034285035	20.53409669	0.08315335371	110.09375	-2.015769474	97.46875	15.67143345	2.540826082	57.9375	40.875	0.001373315696	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.06319417059	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.6302032	0.5613865852	79.12934875	50.5790329	39.78104782	79.60198975	110.1400223	59.84289169	722.1220093	269.1256409	696.9864907	 
0.006648975424	20.62684893	0.08315335371	108.625	-2.008676877	97.28125	15.67219448	2.540402889	50.6875	33.03125	0.0001115106279	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.06319417059	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.2563934	0.5613865852	77.65666199	49.65857315	39.59162521	79.60198975	108.6531219	58.74375153	722.1220093	256.7502747	697.7764907	 
0.01403672528	20.5650141	0.08980641523	106.25	-2.001370075	97.4375	15.67533398	2.53866601	43.4375	36.71875	0.0005430303281	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.08647988737	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.606302917	77.24936676	49.69520187	40.49625778	79.60198975	106.2526398	58.96550751	722.1220093	245.9059296	698.5414907	 
-0.01551427413	20.50317927	0.08315335371	105.9375	-2.042545214	97.34375	15.67837429	2.537011862	46.71875	45.84375	-0.0002487201709	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.07982682437	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.4214783	0.5613865852	77.66018677	52.12297821	43.63031769	79.60198975	105.9410553	59.94366455	722.1220093	248.4474945	699.2814907	 
-0.01920814998	20.53409669	0.08980641523	106.21875	-2.041593188	97.53125	15.6813097	2.535439014	48.8125	50.34375	-0.0001524095569	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.08647988737	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.6302032	0.606302917	77.94708252	53.77991104	45.05643082	83.76963043	106.2273026	59.77661896	722.1220093	249.1636353	699.9964907	 
0.06057954952	20.5650141	0.07982682295	107.15625	-2.039117919	97.3125	15.68411446	2.533956528	49.71875	51.8125	-4.3843e-005	#NUM!	#NUM!	#NUM!	#NUM!	20.68868446	0.07317376137	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.5389284492	79.28435516	54.02016068	43.76662827	83.76963043	107.1992188	60.17848969	722.1220093	255.684021	700.6814907	 
-0.008126525208	20.59593152	0.07982682295	110.46875	-1.999061412	98.5	15.68698788	2.532454014	66.84375	48.75	-0.0002251770784	#NUM!	#NUM!	#NUM!	#NUM!	20.65776634	0.07317376137	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.0476685	0.5389284492	78.40040588	57.01712418	45.50689697	83.76963043	110.4726563	57.8783493	722.1220093	261.9436035	701.3864907	 
0.01551427413	20.5650141	0.08980641523	110.03125	-2.036785455	98.34375	15.69010639	2.530801296	52.09375	48.21875	0.0001135817729	#NUM!	#NUM!	#NUM!	#NUM!	20.59593201	0.07317376137	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.606302917	80.7571106	55.69849014	44.72265625	83.76963043	110.0454254	61.61963654	722.1220093	276.6166687	702.1614907	 
0.004432649817	20.50317927	0.1230717228	108.53125	-1.994515486	98.3125	15.69296932	2.529267788	55.21875	51.78125	0.00490068458	#NUM!	#NUM!	#NUM!	#NUM!	20.59593201	0.1097655967	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.4214783	0.8308842778	80.5408783	57.20878601	46.40242767	79.60198975	108.5359039	62.56231308	722.1220093	272.8209229	702.8864907	 
0.005910200067	20.53409669	0.1263982535	113.40625	-2.018625553	98.25	15.69579792	2.527734518	54.625	52.34375	0.0002104679879	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.1097655967	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.6302032	0.8533424139	85.94671631	57.76644897	47.52713776	79.60198975	113.4140015	66.96372986	722.1220093	320.2418823	703.6164907	 
