Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Systolic	Diastolic	Barometric Pressure	Water Vapour Pressure	 	Water Vapour Pressure
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	 	%	cm/s	cm/s	L	L	BPM	L/min	L/min	%O2	%CO2	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	mmHg	mmHg	mmHg	s	 
-0.00307741249	20.82994134	0.06045716444	200.5625	-2.016888105	0.40625	20.92457162	0.009944905205	-0.09375	-0.0625	0.001263679471	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	142.0031281	0.4121522307	133.3160095	-0.046875	0.009375000373	#NUM!	#NUM!	#NUM!	728.7260132	#NUM!	4.055	 
0.00615482498	20.86031267	0.06367224384	200.84375	-2.014127228	0.375	20.93397689	0.02347791609	-0.03125	0	0.001554985764	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	142.2101746	0.4340702295	133.3160095	-0.1145833358	0.009259259328	#NUM!	#NUM!	#NUM!	728.7260132	#NUM!	4.495	 
0.001538706245	20.73882736	0.05724208504	100.65625	-2.004940174	0.3125	20.92457162	0.01240545264	-0.09375	0	0.0008522777935	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	141.3819733	0.3902341723	133.3160095	-0.125	-0.008928571828	#NUM!	100.6564331	-1.087086439	728.7260132	-4.046154976	8.85	 
-0.01230964996	20.86031267	0.06367224384	100.5625	-2.016792902	0.4375	20.92457162	0.02593846353	-0.0625	0.03125	9.9693e-005	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	142.2101746	0.4340702295	133.3160095	-0.07500000298	0.03437500075	#NUM!	100.5664063	-1.005434752	728.7260132	-3.73521018	9.675	 
-0.01077094395	20.82994134	0.06688732325	100.75	-2.069463758	0.40625	20.93711198	0.01056004206	0.03125	0.09375	-0.0001842691563	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	142.0031281	0.4559882879	48.92260742	-0.07589285821	0	#NUM!	102.9694138	-0.8812500238	728.7260132	-3.440515041	10.65	 
0.002308059251	20.82994134	0.06688732325	100.625	-2.023100076	0.40625	20.92457162	0.02901414782	-0.125	-0.0625	0.001045188634	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	142.0031281	0.4559882879	34.79025269	-0.06875000149	0.008333333768	#NUM!	100.6563339	-1.0625	728.7260132	-3.954635143	11.825	 
0.01461770944	20.82994134	0.06688732325	100.75	-2.016340689	0.40625	20.93711198	0.02101736866	-0.0625	0	0.002460740041	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	142.0031281	0.4559882879	10.02952862	-0.08854166418	0.03125	#NUM!	100.7505188	-1.125	728.7260132	-4.195505142	12.745	 
0.006924178451	20.86031267	0.06688732325	0.5	-2.030359277	0.40625	20.92457162	0.01978709494	-0.125	0.09375	0.001039816067	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	142.2101746	0.4559882879	0.1619318128	-0.1041666642	0.01875000075	#NUM!	100.7505188	-1.125	728.7260132	-4.195505142	15.74	 
