Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Ambient Temp	Humidity	Barometric Pressure	Water Vapour Pressure	 	Water Vapour Pressure
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	 	%	cm/s	cm/s	L	L	BPM	L/min	L/min	%O2	%CO2	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	°C	%	mmHg	mmHg	s	 
-0.4766031504	24.88993063	0.1450031504	0	-2.017863932	0.40625	21.00896968	-0.002368640965	0.03125	-0.03125	2.633648634	-2.318749905	31.74603081	81.4696579	81.45584106	20.97999954	0.03999999911	#NUM!	141.4384308	-0.01626682281	-0.0271245297	1.667475581	168.7960358	0.9833678603	-0.04166666791	-0.01171875	-0.008522727527	12.98856068	24.60000038	20	725.1699829	4.622912884	73.445	 
-0.2002342343	22.44506267	0.2653134072	-0.0625	-2.018125739	0.375	21.00896968	0.01147968131	0.125	0	2.579352379	-2.402787447	29.55665016	78.60009766	78.60054016	20.97999954	0.03999999911	#NUM!	141.2312012	-0.01796722412	-0.01761580072	0.980440855	152.215683	1.799275875	-0.03571428731	-0.01875000075	-0.006250000093	12.98856068	24.60000038	20	725.1699829	4.622912884	75.335	 
-0.4514786899	20.94758105	0.2588101501	-0.03125	-2.018482749	0.40625	20.99958831	0.01810279197	0.03125	-0.09375	2.654221058	-2.479355574	24.59016418	67.47653961	67.4745636	20.97999954	0.03999999911	#NUM!	141.4384308	-0.01006031036	-0.01161122229	1.154161453	142.0601959	1.755172849	-0.0401785709	0.01041666698	0.03571428731	24.82364845	24.60000038	20	725.1699829	4.622912884	77.365	 
-0.2352561802	20.94758105	0.05395755058	-0.03125	-2.018649353	0.4375	20.99958831	-0.002970741934	-0.03125	-0.0625	2.715151072	-2.557112455	22.18114662	62.77494431	62.75636292	20.97999954	0.03999999911	#NUM!	141.4384308	-0.006597518921	-0.02119708806	3.212887764	142.0601959	0.3659239411	-0.03125	-0.0234375	-0.006578947417	12.07575321	24.60000038	20	725.1699829	4.622912884	79.805	 
-0.3075841367	21.00870275	0.04745429345	-0.0625	-2.017863932	0.40625	21.00896968	0.01689859003	0.03125	0	2.72292161	-2.73705101	18.75	56.79847717	56.80269623	20.97999954	0.03999999911	#NUM!	141.4384308	-0.01362705231	-0.01031044777	0.7566161156	142.4747162	0.3218207657	-0.03125	-0.0245535709	0	12.07575321	24.60000038	20	725.1699829	4.622912884	82.51	 
-0.1621668935	21.00870275	0.09622872191	-0.0625	-2.019101566	0.40625	21.00896968	0.007264974534	-0.09375	0.125	2.70957613	-2.525586605	23.30097008	65.13115692	65.12805176	20.97999954	0.03999999911	#NUM!	141.2312012	-0.01431465149	-0.01675451919	1.170445442	142.4747162	0.6525942683	-0.02517361194	0	0.009375000373	31.26452637	24.60000038	20	725.1699829	4.622912884	85.71	 
0.003045387333	21.58935889	0.2490552644	-0.03125	-2.018220941	0.375	21.00896968	0.01208178228	0.03125	-0.0625	2.71973896	-2.41920495	26.0303688	69.69562531	69.69654846	20.97999954	0.03999999911	#NUM!	141.4384308	-0.01601886749	-0.01529032085	0.9545194507	146.4125519	1.689018011	-0.03308823705	0	-0.009375000373	70.60054779	24.60000038	20	725.1699829	4.622912884	88.285	 
-0.8473790884	20.9170202	0.05395755058	-0.0625	-2.01926817	0.40625	21.00896968	-0.004174943871	0	0	2.752681732	-2.701236486	19.83471107	59.29813385	59.28672028	20.97999954	0.03999999911	#NUM!	#NUM!	-0.0116147995	-0.02058425173	1.772243381	141.852951	0.3659239411	-0.04166666791	-0.03515625	0.002840909176	7.73799181	24.60000038	20	725.1699829	4.622912884	90.59	 
